<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FPT,D,20200623,000000,27160.0000,28000.0000,27040.0000,27510.0000,1693730,0
FPT,D,20200624,000000,27710.0000,27740.0000,27220.0000,27300.0000,607000,0
FPT,D,20200625,000000,26990.0000,27250.0000,26960.0000,27070.0000,730810,0
FPT,D,20200626,000000,27070.0000,27270.0000,27010.0000,27100.0000,602880,0
FPT,D,20200629,000000,26960.0000,26960.0000,26520.0000,26640.0000,1281220,0
FPT,D,20200630,000000,26700.0000,26840.0000,26260.0000,26410.0000,1594210,0
FPT,D,20200701,000000,26610.0000,26780.0000,26490.0000,26720.0000,866660,0
FPT,D,20200702,000000,26780.0000,26780.0000,26580.0000,26700.0000,539160,0
FPT,D,20200703,000000,26900.0000,26900.0000,26670.0000,26750.0000,529760,0
FPT,D,20200706,000000,26900.0000,27160.0000,26780.0000,27070.0000,1089910,0
FPT,D,20200707,000000,27190.0000,27710.0000,27190.0000,27450.0000,2739150,0
FPT,D,20200708,000000,27360.0000,27710.0000,27360.0000,27590.0000,1472610,0
FPT,D,20200709,000000,27710.0000,28000.0000,27650.0000,27970.0000,2298900,0
FPT,D,20200710,000000,27820.0000,27910.0000,27480.0000,27650.0000,1164310,0
FPT,D,20200713,000000,27770.0000,28320.0000,27620.0000,28140.0000,2662490,0
FPT,D,20200714,000000,27940.0000,28260.0000,27940.0000,28080.0000,1549540,0
FPT,D,20200715,000000,28170.0000,28320.0000,28000.0000,28110.0000,1516540,0
FPT,D,20200716,000000,28080.0000,28200.0000,28000.0000,28110.0000,1060530,0
FPT,D,20200717,000000,28060.0000,28060.0000,27820.0000,27820.0000,1313100,0
FPT,D,20200720,000000,27820.0000,27880.0000,27390.0000,27420.0000,2049680,0
FPT,D,20200721,000000,27480.0000,27740.0000,27330.0000,27650.0000,940230,0
FPT,D,20200722,000000,27770.0000,27770.0000,27360.0000,27420.0000,817890,0
FPT,D,20200723,000000,27420.0000,27620.0000,27250.0000,27620.0000,918630,0
FPT,D,20200724,000000,27420.0000,27510.0000,26260.0000,26550.0000,3170540,0
FPT,D,20200727,000000,26030.0000,26550.0000,25220.0000,25280.0000,3274350,0
FPT,D,20200728,000000,25680.0000,26490.0000,25540.0000,26440.0000,1953510,0
FPT,D,20200729,000000,25680.0000,25970.0000,25340.0000,25770.0000,1554200,0
FPT,D,20200730,000000,25800.0000,26120.0000,25800.0000,26120.0000,612240,0
FPT,D,20200731,000000,25450.0000,26150.0000,25450.0000,25740.0000,1106250,0
FPT,D,20200803,000000,25740.0000,26550.0000,25740.0000,26550.0000,1392200,0
FPT,D,20200804,000000,26900.0000,27070.0000,26720.0000,26930.0000,1051310,0
FPT,D,20200805,000000,26900.0000,27270.0000,26750.0000,27190.0000,1328520,0
FPT,D,20200806,000000,27190.0000,27330.0000,27010.0000,27070.0000,1153660,0
FPT,D,20200807,000000,27070.0000,27650.0000,27070.0000,27250.0000,1283690,0
FPT,D,20200810,000000,27390.0000,27650.0000,27250.0000,27300.0000,1160370,0
FPT,D,20200811,000000,27450.0000,27450.0000,27190.0000,27190.0000,1209690,0
FPT,D,20200812,000000,27250.0000,27480.0000,27130.0000,27480.0000,1233230,0
FPT,D,20200813,000000,27590.0000,27740.0000,27480.0000,27740.0000,1709100,0
FPT,D,20200814,000000,27820.0000,27880.0000,27450.0000,27650.0000,1633770,0
FPT,D,20200817,000000,27710.0000,27770.0000,27470.0000,27770.0000,1048820,0
FPT,D,20200818,000000,27770.0000,27860.0000,27650.0000,27680.0000,625200,0
FPT,D,20200819,000000,27710.0000,27800.0000,27560.0000,27680.0000,877190,0
FPT,D,20200820,000000,27710.0000,28030.0000,27680.0000,27800.0000,1824430,0
FPT,D,20200821,000000,27920.0000,28060.0000,27890.0000,28000.0000,1260210,0
FPT,D,20200824,000000,28330.0000,28710.0000,28270.0000,28630.0000,3540210,0
FPT,D,20200825,000000,28710.0000,28920.0000,28680.0000,28860.0000,3304670,0
FPT,D,20200826,000000,28830.0000,28860.0000,28480.0000,28600.0000,1328990,0
FPT,D,20200827,000000,28510.0000,29600.0000,28510.0000,29450.0000,3724990,0
FPT,D,20200828,000000,29660.0000,30190.0000,29480.0000,29480.0000,4009380,0
FPT,D,20200831,000000,29480.0000,29720.0000,29160.0000,29250.0000,1940640,0
FPT,D,20200901,000000,29250.0000,29840.0000,29160.0000,29480.0000,1757410,0
FPT,D,20200903,000000,29780.0000,29840.0000,29480.0000,29780.0000,2281510,0
FPT,D,20200904,000000,29250.0000,29540.0000,29250.0000,29540.0000,1538510,0
FPT,D,20200907,000000,29510.0000,29540.0000,28650.0000,28650.0000,2270970,0
FPT,D,20200908,000000,28800.0000,29250.0000,28650.0000,29250.0000,1628870,0
FPT,D,20200909,000000,28740.0000,29250.0000,28710.0000,29070.0000,1490820,0
FPT,D,20200910,000000,29250.0000,29420.0000,29010.0000,29070.0000,1005950,0
FPT,D,20200911,000000,28950.0000,29070.0000,28860.0000,29040.0000,872160,0
FPT,D,20200914,000000,29100.0000,29250.0000,29010.0000,29130.0000,1127400,0
FPT,D,20200915,000000,29250.0000,29540.0000,29130.0000,29540.0000,1906730,0
FPT,D,20200916,000000,29540.0000,30010.0000,29540.0000,29840.0000,1918130,0
FPT,D,20200917,000000,29720.0000,29840.0000,29480.0000,29540.0000,1563010,0
FPT,D,20200918,000000,29600.0000,30370.0000,29540.0000,30250.0000,3306720,0
FPT,D,20200921,000000,30310.0000,30550.0000,30250.0000,30250.0000,1530250,0
FPT,D,20200922,000000,30010.0000,30310.0000,29900.0000,30310.0000,1630570,0
FPT,D,20200923,000000,30310.0000,30430.0000,30010.0000,30190.0000,1797680,0
FPT,D,20200924,000000,29950.0000,30130.0000,29660.0000,29840.0000,1728380,0
FPT,D,20200925,000000,29950.0000,30010.0000,29540.0000,30010.0000,1205550,0
FPT,D,20200928,000000,30070.0000,30310.0000,29900.0000,30190.0000,1312300,0
FPT,D,20200929,000000,30370.0000,30370.0000,29660.0000,29660.0000,1900490,0
FPT,D,20200930,000000,29660.0000,29780.0000,29390.0000,29540.0000,2500310,0
FPT,D,20201001,000000,29660.0000,30010.0000,29660.0000,30010.0000,905510,0
FPT,D,20201002,000000,30010.0000,30190.0000,28950.0000,29720.0000,1947940,0
FPT,D,20201005,000000,29780.0000,30010.0000,29480.0000,29840.0000,1498360,0
FPT,D,20201006,000000,30010.0000,30070.0000,29720.0000,29840.0000,1520290,0
FPT,D,20201007,000000,29660.0000,29950.0000,29660.0000,29780.0000,1493710,0
FPT,D,20201008,000000,29840.0000,30430.0000,29720.0000,30190.0000,3062690,0
FPT,D,20201009,000000,30130.0000,30250.0000,30010.0000,30010.0000,1173500,0
FPT,D,20201012,000000,30070.0000,30370.0000,29900.0000,30070.0000,1550680,0
FPT,D,20201013,000000,30070.0000,30130.0000,29840.0000,29950.0000,1222200,0
FPT,D,20201014,000000,30010.0000,30370.0000,29780.0000,30130.0000,2409760,0
FPT,D,20201015,000000,30250.0000,30370.0000,29950.0000,30250.0000,1925370,0
FPT,D,20201016,000000,30250.0000,31850.0000,30070.0000,31430.0000,5769540,0
FPT,D,20201019,000000,31670.0000,31790.0000,31310.0000,31490.0000,2333670,0
FPT,D,20201020,000000,31370.0000,31490.0000,31020.0000,31430.0000,1886160,0
FPT,D,20201021,000000,31430.0000,32200.0000,31200.0000,31200.0000,3305010,0
FPT,D,20201022,000000,31200.0000,31900.0000,31080.0000,31900.0000,2346540,0
FPT,D,20201023,000000,32020.0000,32200.0000,31610.0000,31850.0000,2646310,0
FPT,D,20201026,000000,31850.0000,32200.0000,31200.0000,31200.0000,3852510,0
FPT,D,20201027,000000,31250.0000,31430.0000,30780.0000,30780.0000,3188810,0
FPT,D,20201028,000000,30720.0000,30960.0000,29950.0000,29950.0000,3596230,0
FPT,D,20201029,000000,29780.0000,30310.0000,29660.0000,30070.0000,2719690,0
FPT,D,20201030,000000,30370.0000,30430.0000,29840.0000,30430.0000,1469970,0
FPT,D,20201102,000000,30430.0000,30550.0000,30250.0000,30550.0000,866110,0
FPT,D,20201103,000000,30660.0000,31250.0000,30550.0000,31200.0000,2562890,0
FPT,D,20201104,000000,31310.0000,31490.0000,31020.0000,31310.0000,1369690,0
FPT,D,20201105,000000,31140.0000,31550.0000,30720.0000,30720.0000,1305860,0
FPT,D,20201106,000000,30960.0000,31200.0000,30780.0000,30960.0000,987260,0
FPT,D,20201109,000000,31200.0000,31550.0000,31140.0000,31550.0000,2011650,0
FPT,D,20201110,000000,31900.0000,31900.0000,31310.0000,31310.0000,1739340,0
FPT,D,20201111,000000,31550.0000,31550.0000,31140.0000,31310.0000,1668230,0
FPT,D,20201112,000000,31310.0000,31610.0000,31250.0000,31610.0000,1234540,0
FPT,D,20201113,000000,31790.0000,31790.0000,31610.0000,31790.0000,1318170,0
FPT,D,20201116,000000,31900.0000,32140.0000,31310.0000,31490.0000,3713690,0
FPT,D,20201117,000000,31670.0000,31960.0000,31310.0000,31900.0000,2515530,0
FPT,D,20201118,000000,32080.0000,32080.0000,31730.0000,31900.0000,1757160,0
FPT,D,20201119,000000,32080.0000,33090.0000,31900.0000,32550.0000,4980430,0
FPT,D,20201120,000000,32550.0000,33030.0000,32490.0000,32610.0000,1837360,0
FPT,D,20201123,000000,32610.0000,33200.0000,32260.0000,33030.0000,2824640,0
FPT,D,20201124,000000,33030.0000,33380.0000,32490.0000,32850.0000,3003940,0
FPT,D,20201125,000000,33260.0000,33260.0000,32610.0000,32610.0000,1835630,0
FPT,D,20201126,000000,32790.0000,33090.0000,32380.0000,32910.0000,1635130,0
FPT,D,20201127,000000,33030.0000,33200.0000,32850.0000,33200.0000,1986420,0
FPT,D,20201130,000000,33500.0000,33500.0000,32730.0000,32730.0000,2761700,0
FPT,D,20201201,000000,32490.0000,32730.0000,32380.0000,32610.0000,3427370,0
FPT,D,20201202,000000,32490.0000,32910.0000,32490.0000,32850.0000,2108200,0
FPT,D,20201203,000000,32790.0000,32910.0000,32550.0000,32850.0000,1627980,0
FPT,D,20201204,000000,32730.0000,33030.0000,32730.0000,32910.0000,1380920,0
FPT,D,20201207,000000,33030.0000,33090.0000,32790.0000,32910.0000,1455180,0
FPT,D,20201208,000000,32910.0000,33440.0000,32790.0000,33200.0000,2297110,0
FPT,D,20201209,000000,33260.0000,34150.0000,33200.0000,33970.0000,3001820,0
FPT,D,20201210,000000,33680.0000,34090.0000,33380.0000,33380.0000,2112490,0
FPT,D,20201211,000000,33440.0000,33680.0000,33260.0000,33680.0000,1750270,0
FPT,D,20201214,000000,33680.0000,34270.0000,33620.0000,33790.0000,1443760,0
FPT,D,20201215,000000,33970.0000,34030.0000,33440.0000,33500.0000,2666900,0
FPT,D,20201216,000000,33790.0000,33970.0000,33680.0000,33740.0000,1995530,0
FPT,D,20201217,000000,33620.0000,33740.0000,33090.0000,33380.0000,3594500,0
FPT,D,20201218,000000,33380.0000,33740.0000,33380.0000,33620.0000,1532820,0
FPT,D,20201221,000000,33850.0000,34150.0000,33740.0000,33970.0000,2307390,0
FPT,D,20201222,000000,33910.0000,34560.0000,33740.0000,34330.0000,2576390,0
FPT,D,20201223,000000,34440.0000,34620.0000,33790.0000,33970.0000,1391420,0
FPT,D,20201224,000000,33970.0000,34150.0000,33320.0000,33680.0000,2386210,0
FPT,D,20201225,000000,33680.0000,34030.0000,33440.0000,34030.0000,1625110,0
FPT,D,20201228,000000,34210.0000,34620.0000,33970.0000,34210.0000,2197090,0
FPT,D,20201229,000000,34210.0000,34740.0000,34030.0000,34620.0000,2172950,0
FPT,D,20201230,000000,34800.0000,34800.0000,34330.0000,34330.0000,1204180,0
FPT,D,20201231,000000,34330.0000,34980.0000,34270.0000,34920.0000,2036370,0
FPT,D,20210104,000000,35210.0000,35570.0000,35040.0000,35570.0000,2151300,0
FPT,D,20210105,000000,35450.0000,37520.0000,35330.0000,37040.0000,2332200,0
FPT,D,20210106,000000,37280.0000,37580.0000,36810.0000,36870.0000,1796000,0
FPT,D,20210107,000000,36990.0000,37160.0000,36570.0000,36930.0000,2150200,0
FPT,D,20210108,000000,37220.0000,37640.0000,36990.0000,37400.0000,2720400,0
FPT,D,20210111,000000,37750.0000,38230.0000,37400.0000,38230.0000,1972800,0
FPT,D,20210112,000000,38400.0000,38990.0000,37810.0000,38880.0000,2435200,0
FPT,D,20210113,000000,38930.0000,39820.0000,38930.0000,39290.0000,2612000,0
FPT,D,20210114,000000,39290.0000,39580.0000,38820.0000,39230.0000,1777500,0
FPT,D,20210115,000000,39580.0000,39580.0000,39230.0000,39350.0000,1540400,0
FPT,D,20210118,000000,39580.0000,39580.0000,39110.0000,39170.0000,1209000,0
FPT,D,20210119,000000,38990.0000,39050.0000,36450.0000,36630.0000,3505600,0
FPT,D,20210120,000000,37040.0000,37640.0000,35570.0000,37400.0000,3663800,0
FPT,D,20210121,000000,38110.0000,38880.0000,37400.0000,38760.0000,2313100,0
FPT,D,20210122,000000,38820.0000,39880.0000,38640.0000,39530.0000,2090300,0
FPT,D,20210125,000000,39470.0000,40290.0000,39110.0000,39580.0000,3111900,0
FPT,D,20210126,000000,39880.0000,39880.0000,38700.0000,38990.0000,2597500,0
FPT,D,20210127,000000,38820.0000,39050.0000,37160.0000,37220.0000,2226800,0
FPT,D,20210128,000000,35450.0000,36810.0000,34620.0000,34620.0000,5092400,0
FPT,D,20210129,000000,34860.0000,37040.0000,34860.0000,37040.0000,3211900,0
FPT,D,20210201,000000,38050.0000,38640.0000,36810.0000,37520.0000,2017400,0
FPT,D,20210202,000000,37280.0000,38990.0000,37220.0000,38990.0000,3264600,0
FPT,D,20210203,000000,39880.0000,41710.0000,39050.0000,41360.0000,4173500,0
FPT,D,20210204,000000,41480.0000,43250.0000,41480.0000,42830.0000,4398700,0
FPT,D,20210205,000000,43130.0000,43370.0000,42420.0000,43070.0000,2084900,0
FPT,D,20210208,000000,43070.0000,43070.0000,41120.0000,42130.0000,4035600,0
FPT,D,20210209,000000,42180.0000,44080.0000,41360.0000,44080.0000,4224300,0
FPT,D,20210217,000000,45080.0000,46670.0000,44840.0000,46020.0000,3139100,0
FPT,D,20210218,000000,46080.0000,46260.0000,45260.0000,46200.0000,2243100,0
FPT,D,20210219,000000,45670.0000,46080.0000,44900.0000,45260.0000,3722700,0
FPT,D,20210222,000000,45260.0000,45790.0000,44960.0000,45370.0000,2319300,0
FPT,D,20210223,000000,45080.0000,45490.0000,44080.0000,44610.0000,3369500,0
FPT,D,20210224,000000,44900.0000,45200.0000,44250.0000,44550.0000,2225200,0
FPT,D,20210225,000000,44960.0000,45080.0000,44020.0000,45020.0000,1927500,0
FPT,D,20210226,000000,44310.0000,45140.0000,44250.0000,45020.0000,1936000,0
FPT,D,20210301,000000,45370.0000,46080.0000,45370.0000,46020.0000,2078100,0
FPT,D,20210302,000000,46620.0000,46620.0000,45430.0000,46020.0000,1821700,0
FPT,D,20210303,000000,46080.0000,46140.0000,45730.0000,45910.0000,1599400,0
FPT,D,20210304,000000,45910.0000,45970.0000,44370.0000,44840.0000,2901500,0
FPT,D,20210305,000000,44610.0000,44900.0000,44020.0000,44840.0000,2507500,0
FPT,D,20210308,000000,44900.0000,45200.0000,44550.0000,44780.0000,1656600,0
FPT,D,20210309,000000,44310.0000,44720.0000,44020.0000,44310.0000,2182400,0
FPT,D,20210310,000000,44840.0000,45790.0000,44310.0000,45080.0000,2602400,0
FPT,D,20210311,000000,45200.0000,45550.0000,44960.0000,45320.0000,1477800,0
FPT,D,20210312,000000,45490.0000,45550.0000,45080.0000,45200.0000,2062800,0
FPT,D,20210315,000000,45260.0000,45790.0000,44960.0000,45200.0000,1760900,0
FPT,D,20210316,000000,45490.0000,48150.0000,45260.0000,47860.0000,5111000,0
FPT,D,20210317,000000,48150.0000,48150.0000,47270.0000,47740.0000,1603200,0
FPT,D,20210318,000000,47860.0000,47860.0000,47270.0000,47860.0000,1807500,0
FPT,D,20210319,000000,47270.0000,47560.0000,46910.0000,47150.0000,2247800,0
FPT,D,20210322,000000,46970.0000,47030.0000,46260.0000,46500.0000,2084800,0
FPT,D,20210323,000000,46380.0000,47270.0000,46260.0000,46560.0000,2201700,0
FPT,D,20210324,000000,46020.0000,46620.0000,45200.0000,45490.0000,2480100,0
FPT,D,20210325,000000,45790.0000,45790.0000,45200.0000,45260.0000,2305400,0
FPT,D,20210326,000000,45020.0000,45370.0000,44020.0000,44960.0000,2672600,0
FPT,D,20210329,000000,45200.0000,46140.0000,44960.0000,45850.0000,1997700,0
FPT,D,20210330,000000,46020.0000,46080.0000,45490.0000,45550.0000,1512500,0
FPT,D,20210331,000000,45550.0000,46140.0000,45260.0000,45910.0000,1373400,0
FPT,D,20210401,000000,46020.0000,47090.0000,46020.0000,47090.0000,2500900,0
FPT,D,20210402,000000,47500.0000,47560.0000,47150.0000,47150.0000,1950200,0
FPT,D,20210405,000000,47500.0000,47560.0000,46620.0000,47030.0000,1487000,0
FPT,D,20210406,000000,46730.0000,47270.0000,46730.0000,46910.0000,1505800,0
FPT,D,20210407,000000,46790.0000,47090.0000,46730.0000,47030.0000,1503800,0
FPT,D,20210408,000000,47380.0000,47620.0000,46970.0000,47030.0000,1609800,0
FPT,D,20210409,000000,47210.0000,49040.0000,47210.0000,48510.0000,3970400,0
FPT,D,20210412,000000,48680.0000,48680.0000,48150.0000,48510.0000,2022500,0
FPT,D,20210413,000000,48450.0000,48570.0000,47560.0000,47680.0000,2038100,0
FPT,D,20210414,000000,47270.0000,47860.0000,46970.0000,47860.0000,2530600,0
FPT,D,20210415,000000,47860.0000,48090.0000,47150.0000,47270.0000,2096200,0
FPT,D,20210416,000000,47150.0000,47970.0000,46560.0000,47090.0000,2194600,0
FPT,D,20210419,000000,47270.0000,48150.0000,46970.0000,48150.0000,2380800,0
FPT,D,20210420,000000,48330.0000,50160.0000,48210.0000,48980.0000,4742800,0
FPT,D,20210422,000000,48450.0000,49570.0000,47270.0000,47270.0000,2271200,0
FPT,D,20210423,000000,47270.0000,49040.0000,47090.0000,49040.0000,3166400,0
FPT,D,20210426,000000,48740.0000,48920.0000,47560.0000,47860.0000,2551300,0
FPT,D,20210427,000000,47500.0000,48090.0000,47320.0000,47680.0000,1287100,0
FPT,D,20210428,000000,47320.0000,48030.0000,47320.0000,47740.0000,1366700,0
FPT,D,20210429,000000,47740.0000,48330.0000,47740.0000,47800.0000,2095500,0
FPT,D,20210504,000000,47270.0000,49330.0000,47270.0000,48980.0000,2362100,0
FPT,D,20210505,000000,49920.0000,49920.0000,48860.0000,48980.0000,2321300,0
FPT,D,20210506,000000,49040.0000,49330.0000,48570.0000,48860.0000,1969000,0
FPT,D,20210507,000000,48860.0000,49630.0000,48620.0000,49040.0000,2705900,0
FPT,D,20210510,000000,49100.0000,50810.0000,49040.0000,50690.0000,4504300,0
FPT,D,20210511,000000,50810.0000,51160.0000,50340.0000,50340.0000,2078700,0
FPT,D,20210512,000000,50220.0000,50460.0000,49810.0000,50460.0000,1844500,0
FPT,D,20210513,000000,50220.0000,50460.0000,49630.0000,49630.0000,2558300,0
FPT,D,20210514,000000,49810.0000,50930.0000,49690.0000,50100.0000,1858700,0
FPT,D,20210517,000000,50690.0000,51160.0000,50340.0000,50630.0000,1744500,0
FPT,D,20210518,000000,51050.0000,51640.0000,50930.0000,51400.0000,2133500,0
FPT,D,20210519,000000,51700.0000,53820.0000,51280.0000,53650.0000,2876300,0
FPT,D,20210520,000000,53650.0000,56420.0000,53410.0000,56420.0000,3523900,0
FPT,D,20210521,000000,55710.0000,57070.0000,54950.0000,55420.0000,3222700,0
FPT,D,20210524,000000,55420.0000,55480.0000,54410.0000,55240.0000,2669500,0
FPT,D,20210525,000000,55240.0000,56250.0000,54830.0000,55420.0000,2156300,0
FPT,D,20210526,000000,55660.0000,56420.0000,55360.0000,56300.0000,1992800,0
FPT,D,20210527,000000,56300.0000,56360.0000,55240.0000,55420.0000,1745800,0
FPT,D,20210528,000000,55540.0000,56130.0000,55360.0000,56010.0000,1874300,0
FPT,D,20210531,000000,56420.0000,57900.0000,55950.0000,57840.0000,3237700,0
FPT,D,20210601,000000,60310.0000,60720.0000,59690.0000,59760.0000,3495000,0
FPT,D,20210602,000000,59760.0000,60040.0000,58320.0000,58660.0000,3053900,0
FPT,D,20210603,000000,58320.0000,58600.0000,57840.0000,58460.0000,3190800,0
FPT,D,20210604,000000,58320.0000,58390.0000,57500.0000,58120.0000,3820600,0
FPT,D,20210607,000000,58050.0000,58120.0000,55580.0000,56740.0000,3711200,0
FPT,D,20210608,000000,56260.0000,56950.0000,55300.0000,55440.0000,3486000,0
FPT,D,20210609,000000,55300.0000,56330.0000,54200.0000,56060.0000,3576100,0
FPT,D,20210610,000000,56060.0000,56610.0000,55580.0000,56190.0000,2214900,0
FPT,D,20210611,000000,55920.0000,57570.0000,55780.0000,57290.0000,2359600,0
FPT,D,20210614,000000,57290.0000,58050.0000,56950.0000,57500.0000,2547600,0
FPT,D,20210615,000000,57500.0000,57980.0000,57090.0000,57090.0000,1778700,0
FPT,D,20210616,000000,57090.0000,58050.0000,56740.0000,57020.0000,2462000,0
FPT,D,20210617,000000,56330.0000,57020.0000,56330.0000,56670.0000,2236400,0
FPT,D,20210618,000000,57020.0000,57770.0000,56740.0000,57500.0000,1681700,0
FPT,D,20210621,000000,57360.0000,59210.0000,57090.0000,58730.0000,3878300,0
FPT,D,20210622,000000,59080.0000,59420.0000,58600.0000,58600.0000,1760300,0
FPT,D,20210623,000000,58530.0000,58730.0000,57700.0000,58250.0000,1599900,0
FPT,D,20210624,000000,57840.0000,58250.0000,57570.0000,58120.0000,1657800,0
FPT,D,20210625,000000,58120.0000,58600.0000,57770.0000,58460.0000,1503400,0
FPT,D,20210628,000000,59080.0000,59080.0000,58600.0000,58800.0000,1858800,0
FPT,D,20210629,000000,59420.0000,61070.0000,59210.0000,60790.0000,4897800,0
FPT,D,20210630,000000,61070.0000,61130.0000,60380.0000,60380.0000,1651100,0
FPT,D,20210701,000000,60450.0000,61000.0000,60380.0000,61000.0000,1700100,0
FPT,D,20210702,000000,61270.0000,63470.0000,61000.0000,63060.0000,3873500,0
FPT,D,20210705,000000,65180.0000,65180.0000,62440.0000,63600.0000,2934200,0
FPT,D,20210706,000000,63470.0000,63810.0000,59690.0000,59690.0000,1967400,0
FPT,D,20210707,000000,59690.0000,62440.0000,58320.0000,62100.0000,4910200,0
FPT,D,20210708,000000,62030.0000,62100.0000,61070.0000,61610.0000,2375400,0
FPT,D,20210709,000000,61480.0000,63120.0000,60930.0000,61550.0000,2947000,0
FPT,D,20210712,000000,60930.0000,61550.0000,57360.0000,59080.0000,6764400,0
FPT,D,20210713,000000,59630.0000,59900.0000,58320.0000,59690.0000,2207400,0
FPT,D,20210714,000000,60110.0000,60110.0000,58120.0000,58460.0000,2433500,0
FPT,D,20210715,000000,58120.0000,59420.0000,58120.0000,58600.0000,2714600,0
